[-5.0, -4.0, 3.5],0.039620929966408515
[-5.0, -4.0, 4.0],0.038230561302444635
[-5.0, -4.0, 4.5],0.036865499769750454
[-5.0, -4.0, 5.0],0.03553600566006686
[-5.0, -3.5, -5.0],0.04788973107561498
[-5.0, -3.5, -4.5],0.04912230992341244
[-5.0, -3.5, -4.0],0.05019912412022557
[-5.0, -3.5, -3.5],0.05108349866939609
[-5.0, -3.5, -3.0],0.05174232808605483
[-5.0, -3.5, -2.5],0.0521491165012559
[-5.0, -3.5, -2.0],0.05228669565617657
[-5.0, -3.5, -1.5],0.0521491165012559
[-5.0, -3.5, -1.0],0.05174232808605483
[-5.0, -3.5, -0.5],0.05108349866939609
[-5.0, -3.5, 0.0],0.05019912412022557
[-5.0, -3.5, 0.5],0.04912230992341244
[-5.0, -3.5, 1.0],0.04788973107561498
[-5.0, -3.5, 1.5],0.04653874988615926
[-5.0, -3.5, 2.0],0.0451050409108231
[-5.0, -3.5, 2.5],0.04362089818096355
[-5.0, -3.5, 3.0],0.04211424092233845
[-5.0, -3.5, 3.5],0.04060822401375966
[-5.0, -3.5, 4.0],0.0391213057299679
[-5.0, -3.5, 4.5],0.03766761717810161
[-5.0, -3.5, 5.0],0.03625749790480839
[-5.0, -3.0, -5.0],0.04935603951416943
[-5.0, -3.0, -4.5],0.050699217087984826
[-5.0, -3.0, -4.0],0.051876944303837415
[-5.0, -3.0, -3.5],0.052847245314113236
[-5.0, -3.0, -3.0],0.05357190014455008
[-5.0, -3.0, -2.5],0.054020113303324464
[-5.0, -3.0, -2.0],0.05417183854828077
[-5.0, -3.0, -1.5],0.054020113303324464
[-5.0, -3.0, -1.0],0.05357190014455008
[-5.0, -3.0, -0.5],0.052847245314113236
[-5.0, -3.0, 0.0],0.051876944303837415
[-5.0, -3.0, 0.5],0.050699217087984826
[-5.0, -3.0, 1.0],0.04935603951416943
[-5.0, -3.0, 1.5],0.04788973107561498
[-5.0, -3.0, 2.0],0.04634021702715916
[-5.0, -3.0, 2.5],0.044743153296421534
[-5.0, -3.0, 3.0],0.043128903010426205
[-5.0, -3.0, 3.5],0.04152222416510779
[-5.0, -3.0, 4.0],0.03994247296258499
[-5.0, -3.0, 4.5],0.03840412850490945
[-5.0, -3.0, 5.0],0.03691747744046087
[-5.0, -2.5, -5.0],0.050699217087984826
[-5.0, -2.5, -4.5],0.0521491165012559
[-5.0, -2.5, -4.0],0.05342476907802638
[-5.0, -2.5, -3.5],0.05447885850520325
[-5.0, -2.5, -3.0],0.05526794974428996
[-5.0, -2.5, -2.5],0.055756823044770025
[-5.0, -2.5, -2.0],0.05592245252911545
[-5.0, -2.5, -1.5],0.055756823044770025
[-5.0, -2.5, -1.0],0.05526794974428996
[-5.0, -2.5, -0.5],0.05447885850520325
[-5.0, -2.5, 0.0],0.05342476907802638
[-5.0, -2.5, 0.5],0.0521491165012559
[-5.0, -2.5, 1.0],0.050699217087984826
[-5.0, -2.5, 1.5],0.04912230992341244
[-5.0, -2.5, 2.0],0.04746246132406855
[-5.0, -2.5, 2.5],0.045758527514136706
[-5.0, -2.5, 3.0],0.04404312797135399
[-5.0, -2.5, 3.5],0.04234243466492478
[-5.0, -2.5, 4.0],0.04067652929843982
[-5.0, -2.5, 4.5],0.03906009423373286
[-5.0, -2.5, 5.0],0.037503250598902076
[-5.0, -2.0, -5.0],0.051876944303837415
[-5.0, -2.0, -4.5],0.05342476907802638
[-5.0, -2.0, -4.0],0.0547907391741684
[-5.0, -2.0, -3.5],0.05592245252911545
[-5.0, -2.0, -3.0],0.05677145237983056
[-5.0, -2.0, -2.5],0.05729822285711988
[-5.0, -2.0, -2.0],0.057476828341033986
[-5.0, -2.0, -1.5],0.05729822285711988
[-5.0, -2.0, -1.0],0.05677145237983056
[-5.0, -2.0, -0.5],0.05592245252911545
[-5.0, -2.0, 0.0],0.0547907391741684
[-5.0, -2.0, 0.5],0.05342476907802638
[-5.0, -2.0, 1.0],0.051876944303837415
[-5.0, -2.0, 1.5],0.05019912412022557
[-5.0, -2.0, 2.0],0.04843919745646603
[-5.0, -2.0, 2.5],0.04663891101904902
[-5.0, -2.0, 3.0],0.04483286274679115
[-5.0, -2.0, 3.5],0.043048407842238796
[-5.0, -2.0, 4.0],0.04130617642891856
[-5.0, -2.0, 4.5],0.039620929966408515
[-5.0, -2.0, 5.0],0.038002547213807136
[-5.0, -1.5, -5.0],0.052847245314113236
[-5.0, -1.5, -4.5],0.05447885850520325
[-5.0, -1.5, -4.0],0.05592245252911545
[-5.0, -1.5, -3.5],0.05712113883546131
[-5.0, -1.5, -3.0],0.05802198756758636
[-5.0, -1.5, -2.5],0.058581628006063306
[-5.0, -1.5, -2.0],0.05877150075339997
[-5.0, -1.5, -1.5],0.058581628006063306
[-5.0, -1.5, -1.0],0.05802198756758636
[-5.0, -1.5, -0.5],0.05712113883546131
[-5.0, -1.5, 0.0],0.05592245252911545
[-5.0, -1.5, 0.5],0.05447885850520325
[-5.0, -1.5, 1.0],0.052847245314113236
[-5.0, -1.5, 1.5],0.05108349866939609
[-5.0, -1.5, 2.0],0.04923878874077377
[-5.0, -1.5, 2.5],0.04735729558736287
[-5.0, -1.5, 3.0],0.04547523815331446
[-5.0, -1.5, 3.5],0.04362089818096355
[-5.0, -1.5, 4.0],0.04181528913969838
[-5.0, -1.5, 4.5],0.04007316325572558
[-5.0, -1.5, 5.0],0.03840412850490945
[-5.0, -1.0, -5.0],0.05357190014455008
[-5.0, -1.0, -4.5],0.05526794974428996
[-5.0, -1.0, -4.0],0.05677145237983056
[-5.0, -1.0, -3.5],0.05802198756758636
[-5.0, -1.0, -3.0],0.058963076529439974
[-5.0, -1.0, -2.5],0.05954827209734105
[-5.0, -1.0, -2.0],0.05974691259293628
[-5.0, -1.0, -1.5],0.05954827209734105
[-5.0, -1.0, -1.0],0.058963076529439974
[-5.0, -1.0, -0.5],0.05802198756758636
[-5.0, -1.0, 0.0],0.05677145237983056
[-5.0, -1.0, 0.5],0.05526794974428996
[-5.0, -1.0, 1.0],0.05357190014455008
[-5.0, -1.0, 1.5],0.05174232808605483
[-5.0, -1.0, 2.0],0.04983293035334045
[-5.0, -1.0, 2.5],0.04788973107561498
[-5.0, -1.0, 3.0],0.04595014993795134
[-5.0, -1.0, 3.5],0.04404312797135399
[-5.0, -1.0, 4.0],0.04218992128460408
[-5.0, -1.0, 4.5],0.04040522914209057
[-5.0, -1.0, 5.0],0.038698414143752906
[-5.0, -0.5, -5.0],0.054020113303324464
[-5.0, -0.5, -4.5],0.055756823044770025
[-5.0, -0.5, -4.0],0.05729822285711988
[-5.0, -0.5, -3.5],0.058581628006063306
[-5.0, -0.5, -3.0],0.05954827209734105
[-5.0, -0.5, -2.5],0.06014971670118511
[-5.0, -0.5, -2.0],0.060353935627310625
[-5.0, -0.5, -1.5],0.06014971670118511
[-5.0, -0.5, -1.0],0.05954827209734105
[-5.0, -0.5, -0.5],0.058581628006063306
[-5.0, -0.5, 0.0],0.05729822285711988
[-5.0, -0.5, 0.5],0.055756823044770025
[-5.0, -0.5, 1.0],0.054020113303324464
[-5.0, -0.5, 1.5],0.0521491165012559
[-5.0, -0.5, 2.0],0.05019912412022557
[-5.0, -0.5, 2.5],0.04821731102098134
[-5.0, -0.5, 3.0],0.04624183383121567
[-5.0, -0.5, 3.5],0.04430202601682897
[-5.0, -0.5, 4.0],0.04241927404083921
[-5.0, -0.5, 4.5],0.04060822401375966
[-5.0, -0.5, 5.0],0.038878067935099424
[-5.0, 0.0, -5.0],0.05417183854828077
[-5.0, 0.0, -4.5],0.05592245252911545
[-5.0, 0.0, -4.0],0.057476828341033986
[-5.0, 0.0, -3.5],0.05877150075339997
[-5.0, 0.0, -3.0],0.05974691259293628
[-5.0, 0.0, -2.5],0.060353935627310625
[-5.0, 0.0, -2.0],0.06056007030035192
[-5.0, 0.0, -1.5],0.060353935627310625
[-5.0, 0.0, -1.0],0.05974691259293628
[-5.0, 0.0, -0.5],0.05877150075339997
[-5.0, 0.0, 0.0],0.057476828341033986
[-5.0, 0.0, 0.5],0.05592245252911545
[-5.0, 0.0, 1.0],0.05417183854828077
[-5.0, 0.0, 1.5],0.05228669565617657
[-5.0, 0.0, 2.0],0.050322860613873234
[-5.0, 0.0, 2.5],0.048327899426691606
[-5.0, 0.0, 3.0],0.04634021702715916
[-5.0, 0.0, 3.5],0.04438927692114791
[-5.0, 0.0, 4.0],0.042496506173172105
[-5.0, 0.0, 4.5],0.04067652929843982
[-5.0, 0.0, 5.0],0.038938477249142796
[-5.0, 0.5, -5.0],0.054020113303324464
[-5.0, 0.5, -4.5],0.055756823044770025
[-5.0, 0.5, -4.0],0.05729822285711988
[-5.0, 0.5, -3.5],0.058581628006063306
[-5.0, 0.5, -3.0],0.05954827209734105
[-5.0, 0.5, -2.5],0.06014971670118511
[-5.0, 0.5, -2.0],0.060353935627310625
[-5.0, 0.5, -1.5],0.06014971670118511
[-5.0, 0.5, -1.0],0.05954827209734105
[-5.0, 0.5, -0.5],0.058581628006063306
[-5.0, 0.5, 0.0],0.05729822285711988
[-5.0, 0.5, 0.5],0.055756823044770025
[-5.0, 0.5, 1.0],0.054020113303324464
[-5.0, 0.5, 1.5],0.0521491165012559
[-5.0, 0.5, 2.0],0.05019912412022557
[-5.0, 0.5, 2.5],0.04821731102098134
[-5.0, 0.5, 3.0],0.04624183383121567
[-5.0, 0.5, 3.5],0.04430202601682897
[-5.0, 0.5, 4.0],0.04241927404083921
[-5.0, 0.5, 4.5],0.04060822401375966
[-5.0, 0.5, 5.0],0.038878067935099424
[-5.0, 1.0, -5.0],0.05357190014455008
[-5.0, 1.0, -4.5],0.05526794974428996
[-5.0, 1.0, -4.0],0.05677145237983056
[-5.0, 1.0, -3.5],0.05802198756758636
[-5.0, 1.0, -3.0],0.058963076529439974
[-5.0, 1.0, -2.5],0.05954827209734105
[-5.0, 1.0, -2.0],0.05974691259293628
[-5.0, 1.0, -1.5],0.05954827209734105
[-5.0, 1.0, -1.0],0.058963076529439974
[-5.0, 1.0, -0.5],0.05802198756758636
[-5.0, 1.0, 0.0],0.05677145237983056
[-5.0, 1.0, 0.5],0.05526794974428996
[-5.0, 1.0, 1.0],0.05357190014455008
[-5.0, 1.0, 1.5],0.05174232808605483
[-5.0, 1.0, 2.0],0.04983293035334045
[-5.0, 1.0, 2.5],0.04788973107561498
[-5.0, 1.0, 3.0],0.04595014993795134
[-5.0, 1.0, 3.5],0.04404312797135399
[-5.0, 1.0, 4.0],0.04218992128460408
[-5.0, 1.0, 4.5],0.04040522914209057
[-5.0, 1.0, 5.0],0.038698414143752906
[-5.0, 1.5, -5.0],0.052847245314113236
[-5.0, 1.5, -4.5],0.05447885850520325
[-5.0, 1.5, -4.0],0.05592245252911545
[-5.0, 1.5, -3.5],0.05712113883546131
[-5.0, 1.5, -3.0],0.05802198756758636
[-5.0, 1.5, -2.5],0.058581628006063306
[-5.0, 1.5, -2.0],0.05877150075339997
[-5.0, 1.5, -1.5],0.058581628006063306
[-5.0, 1.5, -1.0],0.05802198756758636
[-5.0, 1.5, -0.5],0.05712113883546131
[-5.0, 1.5, 0.0],0.05592245252911545
[-5.0, 1.5, 0.5],0.05447885850520325
[-5.0, 1.5, 1.0],0.052847245314113236
[-5.0, 1.5, 1.5],0.05108349866939609
[-5.0, 1.5, 2.0],0.04923878874077377
[-5.0, 1.5, 2.5],0.04735729558736287
[-5.0, 1.5, 3.0],0.04547523815331446
[-5.0, 1.5, 3.5],0.04362089818096355
[-5.0, 1.5, 4.0],0.04181528913969838
[-5.0, 1.5, 4.5],0.04007316325572558
[-5.0, 1.5, 5.0],0.03840412850490945
[-5.0, 2.0, -5.0],0.051876944303837415
[-5.0, 2.0, -4.5],0.05342476907802638
[-5.0, 2.0, -4.0],0.0547907391741684
[-5.0, 2.0, -3.5],0.05592245252911545
[-5.0, 2.0, -3.0],0.05677145237983056
[-5.0, 2.0, -2.5],0.05729822285711988
[-5.0, 2.0, -2.0],0.057476828341033986
[-5.0, 2.0, -1.5],0.05729822285711988
[-5.0, 2.0, -1.0],0.05677145237983056
[-5.0, 2.0, -0.5],0.05592245252911545
[-5.0, 2.0, 0.0],0.0547907391741684
[-5.0, 2.0, 0.5],0.05342476907802638
[-5.0, 2.0, 1.0],0.051876944303837415
[-5.0, 2.0, 1.5],0.05019912412022557
[-5.0, 2.0, 2.0],0.04843919745646603
[-5.0, 2.0, 2.5],0.04663891101904902
[-5.0, 2.0, 3.0],0.04483286274679115
[-5.0, 2.0, 3.5],0.043048407842238796
[-5.0, 2.0, 4.0],0.04130617642891856
[-5.0, 2.0, 4.5],0.039620929966408515
[-5.0, 2.0, 5.0],0.038002547213807136
[-5.0, 2.5, -5.0],0.050699217087984826
[-5.0, 2.5, -4.5],0.0521491165012559
[-5.0, 2.5, -4.0],0.05342476907802638
[-5.0, 2.5, -3.5],0.05447885850520325
[-5.0, 2.5, -3.0],0.05526794974428996
[-5.0, 2.5, -2.5],0.055756823044770025
[-5.0, 2.5, -2.0],0.05592245252911545
[-5.0, 2.5, -1.5],0.055756823044770025
[-5.0, 2.5, -1.0],0.05526794974428996
[-5.0, 2.5, -0.5],0.05447885850520325
[-5.0, 2.5, 0.0],0.05342476907802638
[-5.0, 2.5, 0.5],0.0521491165012559
[-5.0, 2.5, 1.0],0.050699217087984826
[-5.0, 2.5, 1.5],0.04912230992341244
[-5.0, 2.5, 2.0],0.04746246132406855
[-5.0, 2.5, 2.5],0.045758527514136706
[-5.0, 2.5, 3.0],0.04404312797135399
[-5.0, 2.5, 3.5],0.04234243466492478
[-5.0, 2.5, 4.0],0.04067652929843982
[-5.0, 2.5, 4.5],0.03906009423373286
[-5.0, 2.5, 5.0],0.037503250598902076
[-5.0, 3.0, -5.0],0.04935603951416943
[-5.0, 3.0, -4.5],0.050699217087984826
[-5.0, 3.0, -4.0],0.051876944303837415
[-5.0, 3.0, -3.5],0.052847245314113236
[-5.0, 3.0, -3.0],0.05357190014455008
[-5.0, 3.0, -2.5],0.054020113303324464
[-5.0, 3.0, -2.0],0.05417183854828077
[-5.0, 3.0, -1.5],0.054020113303324464
[-5.0, 3.0, -1.0],0.05357190014455008
[-5.0, 3.0, -0.5],0.052847245314113236
[-5.0, 3.0, 0.0],0.051876944303837415
[-5.0, 3.0, 0.5],0.050699217087984826
[-5.0, 3.0, 1.0],0.04935603951416943
[-5.0, 3.0, 1.5],0.04788973107561498
[-5.0, 3.0, 2.0],0.04634021702715916
[-5.0, 3.0, 2.5],0.044743153296421534
[-5.0, 3.0, 3.0],0.043128903010426205
[-5.0, 3.0, 3.5],0.04152222416510779
[-5.0, 3.0, 4.0],0.03994247296258499
[-5.0, 3.0, 4.5],0.03840412850490945
[-5.0, 3.0, 5.0],0.03691747744046087
[-5.0, 3.5, -5.0],0.04788973107561498
[-5.0, 3.5, -4.5],0.04912230992341244
[-5.0, 3.5, -4.0],0.05019912412022557
[-5.0, 3.5, -3.5],0.05108349866939609
[-5.0, 3.5, -3.0],0.05174232808605483
[-5.0, 3.5, -2.5],0.0521491165012559
[-5.0, 3.5, -2.0],0.05228669565617657
[-5.0, 3.5, -1.5],0.0521491165012559
[-5.0, 3.5, -1.0],0.05174232808605483
[-5.0, 3.5, -0.5],0.05108349866939609
[-5.0, 3.5, 0.0],0.05019912412022557
[-5.0, 3.5, 0.5],0.04912230992341244
[-5.0, 3.5, 1.0],0.04788973107561498
[-5.0, 3.5, 1.5],0.04653874988615926
[-5.0, 3.5, 2.0],0.0451050409108231
[-5.0, 3.5, 2.5],0.04362089818096355
[-5.0, 3.5, 3.0],0.04211424092233845
[-5.0, 3.5, 3.5],0.04060822401375966
[-5.0, 3.5, 4.0],0.0391213057299679
[-5.0, 3.5, 4.5],0.03766761717810161
[-5.0, 3.5, 5.0],0.03625749790480839
[-5.0, 4.0, -5.0],0.04634021702715916
[-5.0, 4.0, -4.5],0.04746246132406855
[-5.0, 4.0, -4.0],0.04843919745646603
[-5.0, 4.0, -3.5],0.04923878874077377
[-5.0, 4.0, -3.0],0.04983293035334045
[-5.0, 4.0, -2.5],0.05019912412022557
[-5.0, 4.0, -2.0],0.050322860613873234
[-5.0, 4.0, -1.5],0.05019912412022557
[-5.0, 4.0, -1.0],0.04983293035334045
[-5.0, 4.0, -0.5],0.04923878874077377
[-5.0, 4.0, 0.0],0.04843919745646603
[-5.0, 4.0, 0.5],0.04746246132406855
[-5.0, 4.0, 1.0],0.04634021702715916
[-5.0, 4.0, 1.5],0.0451050409108231
[-5.0, 4.0, 2.0],0.04378842438967059
[-5.0, 4.0, 2.5],0.04241927404083921
[-5.0, 4.0, 3.0],0.041022970538649624
[-5.0, 4.0, 3.5],0.039620929966408515
[-5.0, 4.0, 4.0],0.038230561302444635
[-5.0, 4.0, 4.5],0.036865499769750454
[-5.0, 4.0, 5.0],0.03553600566006686
[-5.0, 4.5, -5.0],0.044743153296421534
[-5.0, 4.5, -4.5],0.045758527514136706
[-5.0, 4.5, -4.0],0.04663891101904902
[-5.0, 4.5, -3.5],0.04735729558736287
[-5.0, 4.5, -3.0],0.04788973107561498
[-5.0, 4.5, -2.5],0.04821731102098134
[-5.0, 4.5, -2.0],0.048327899426691606
[-5.0, 4.5, -1.5],0.04821731102098134
[-5.0, 4.5, -1.0],0.04788973107561498
[-5.0, 4.5, -0.5],0.04735729558736287
[-5.0, 4.5, 0.0],0.04663891101904902
[-5.0, 4.5, 0.5],0.045758527514136706
[-5.0, 4.5, 1.0],0.044743153296421534
[-5.0, 4.5, 1.5],0.04362089818096355
[-5.0, 4.5, 2.0],0.04241927404083921
[-5.0, 4.5, 2.5],0.0411638886132747
[-5.0, 4.5, 3.0],0.03987757645580858
[-5.0, 4.5, 3.5],0.03857993830492657
[-5.0, 4.5, 4.0],0.037287216106366254
[-5.0, 4.5, 4.5],0.03601241388816531
[-5.0, 4.5, 5.0],0.034765577219312636
[-5.0, 5.0, -5.0],0.043128903010426205
[-5.0, 5.0, -4.5],0.04404312797135399
[-5.0, 5.0, -4.0],0.04483286274679115
[-5.0, 5.0, -3.5],0.04547523815331446
[-5.0, 5.0, -3.0],0.04595014993795134
[-5.0, 5.0, -2.5],0.04624183383121567
[-5.0, 5.0, -2.0],0.04634021702715916
[-5.0, 5.0, -1.5],0.04624183383121567
[-5.0, 5.0, -1.0],0.04595014993795134
[-5.0, 5.0, -0.5],0.04547523815331446
[-5.0, 5.0, 0.0],0.04483286274679115
[-5.0, 5.0, 0.5],0.04404312797135399
[-5.0, 5.0, 1.0],0.043128903010426205
[-5.0, 5.0, 1.5],0.04211424092233845
[-5.0, 5.0, 2.0],0.041022970538649624
[-5.0, 5.0, 2.5],0.03987757645580858
[-5.0, 5.0, 3.0],0.038698414143752906
[-5.0, 5.0, 3.5],0.037503250598902076
[-5.0, 5.0, 4.0],0.036307083589890224
[-5.0, 5.0, 4.5],0.03512217477951486
[-5.0, 5.0, 5.0],0.03395822975507082
[-4.5, -5.0, -5.0],0.04547523815331446
[-4.5, -5.0, -4.5],0.04653874988615926
[-4.5, -5.0, -4.0],0.04746246132406855
[-4.5, -5.0, -3.5],0.04821731102098134
[-4.5, -5.0, -3.0],0.04877742386093747
[-4.5, -5.0, -2.5],0.04912230992341244
[-4.5, -5.0, -2.0],0.04923878874077377
[-4.5, -5.0, -1.5],0.04912230992341244
[-4.5, -5.0, -1.0],0.04877742386093747
[-4.5, -5.0, -0.5],0.04821731102098134
[-4.5, -5.0, 0.0],0.04746246132406855
[-4.5, -5.0, 0.5],0.04653874988615926
[-4.5, -5.0, 1.0],0.04547523815331446
[-4.5, -5.0, 1.5],0.04430202601682897
[-4.5, -5.0, 2.0],0.043048407842238796
[-4.5, -5.0, 2.5],0.041741478416444336
[-4.5, -5.0, 3.0],0.04040522914209057
[-4.5, -5.0, 3.5],0.03906009423373286
[-4.5, -5.0, 4.0],0.037722859902664725
[-4.5, -5.0, 4.5],0.036406833450626445
[-4.5, -5.0, 5.0],0.03512217477951486
[-4.5, -4.5, -5.0],0.04735729558736287
[-4.5, -4.5, -4.5],0.04855121251377644
[-4.5, -4.5, -4.0],0.04959289031554754
[-4.5, -4.5, -3.5],0.0504474485685086
[-4.5, -4.5, -3.0],0.05108349866939609
[-4.5, -4.5, -2.5],0.05147597885470859
[-4.5, -4.5, -2.0],0.05160867664673896
[-4.5, -4.5, -1.5],0.05147597885470859
[-4.5, -4.5, -1.0],0.05108349866939609
[-4.5, -4.5, -0.5],0.0504474485685086
[-4.5, -4.5, 0.0],0.04959289031554754
[-4.5, -4.5, 0.5],0.04855121251377644
[-4.5, -4.5, 1.0],0.04735729558736287
[-4.5, -4.5, 1.5],0.0460468057977966
[-4.5, -4.5, 2.0],0.04465394447737492
[-4.5, -4.5, 2.5],0.04320982177671564
[-4.5, -4.5, 3.0],0.041741478416444336
[-4.5, -4.5, 3.5],0.04027147579523274
[-4.5, -4.5, 4.0],0.03881792222069072
[-4.5, -4.5, 4.5],0.037394792443705624
[-4.5, -4.5, 5.0],0.03601241388816531
[-4.5, -4.0, -5.0],0.04923878874077377
[-4.5, -4.0, -4.5],0.0505728975041515
[-4.5, -4.0, -4.0],0.05174232808605483
[-4.5, -4.0, -3.5],0.05270554840893584
[-4.5, -4.0, -3.0],0.05342476907802638
[-4.5, -4.0, -2.5],0.05386955811757728
[-4.5, -4.0, -2.0],0.054020113303324464
[-4.5, -4.0, -1.5],0.05386955811757728
[-4.5, -4.0, -1.0],0.05342476907802638
[-4.5, -4.0, -0.5],0.05270554840893584
[-4.5, -4.0, 0.0],0.05174232808605483
[-4.5, -4.0, 0.5],0.0505728975041515
[-4.5, -4.0, 1.0],0.04923878874077377
[-4.5, -4.0, 1.5],0.047781909201248245
[-4.5, -4.0, 2.0],0.04624183383121567
[-4.5, -4.0, 2.5],0.04465394447737492
[-4.5, -4.0, 3.0],0.043048407842238796
[-4.5, -4.0, 3.5],0.041449855753509346
[-4.5, -4.0, 4.0],0.03987757645580858
[-4.5, -4.0, 4.5],0.038346025901331744
[-4.5, -4.0, 5.0],0.036865499769750454
[-4.5, -3.5, -5.0],0.05108349866939609
[-4.5, -3.5, -4.5],0.052564899443328934
[-4.5, -3.5, -4.0],0.05386955811757728
[-4.5, -3.5, -3.5],0.05494854131756929
[-4.5, -3.5, -3.0],0.055756823044770025
[-4.5, -3.5, -2.5],0.05625782618258815
[-4.5, -3.5, -2.0],0.05642760720859828
[-4.5, -3.5, -1.5],0.05625782618258815
[-4.5, -3.5, -1.0],0.055756823044770025
[-4.5, -3.5, -0.5],0.05494854131756929
[-4.5, -3.5, 0.0],0.05386955811757728
[-4.5, -3.5, 0.5],0.052564899443328934
[-4.5, -3.5, 1.0],0.05108349866939609
[-4.5, -3.5, 1.5],0.04947407055925448
[-4.5, -3.5, 2.0],0.047781909201248245
[-4.5, -3.5, 2.5],0.0460468057977966
[-4.5, -3.5, 3.0],0.04430202601682897
[-4.5, -3.5, 3.5],0.04257413433266637
[-4.5, -3.5, 4.0],0.040883400904309614
[-4.5, -3.5, 4.5],0.039244544437709146
[-4.5, -3.5, 5.0],0.03766761717810161
[-4.5, -3.0, -5.0],0.052847245314113236
[-4.5, -3.0, -4.5],0.05447885850520325
[-4.5, -3.0, -4.0],0.05592245252911545
[-4.5, -3.0, -3.5],0.05712113883546131
[-4.5, -3.0, -3.0],0.05802198756758636
[-4.5, -3.0, -2.5],0.058581628006063306
[-4.5, -3.0, -2.0],0.05877150075339997
[-4.5, -3.0, -1.5],0.058581628006063306
[-4.5, -3.0, -1.0],0.05802198756758636
[-4.5, -3.0, -0.5],0.05712113883546131
[-4.5, -3.0, 0.0],0.05592245252911545
[-4.5, -3.0, 0.5],0.05447885850520325
[-4.5, -3.0, 1.0],0.052847245314113236
[-4.5, -3.0, 1.5],0.05108349866939609
[-4.5, -3.0, 2.0],0.04923878874077377
[-4.5, -3.0, 2.5],0.04735729558736287
[-4.5, -3.0, 3.0],0.04547523815331446
[-4.5, -3.0, 3.5],0.04362089818096355
[-4.5, -3.0, 4.0],0.04181528913969838
[-4.5, -3.0, 4.5],0.04007316325572558
[-4.5, -3.0, 5.0],0.03840412850490945
[-4.5, -2.5, -5.0],0.05447885850520325
[-4.5, -2.5, -4.5],0.05625782618258815
[-4.5, -2.5, -4.0],0.057838688884194
[-4.5, -2.5, -3.5],0.05915638009108532
[-4.5, -2.5, -3.0],0.06014971670118511
[-4.5, -2.5, -2.5],0.06076814983475972
[-4.5, -2.5, -2.0],0.060978203956135055
[-4.5, -2.5, -1.5],0.06076814983475972
[-4.5, -2.5, -1.0],0.06014971670118511
[-4.5, -2.5, -0.5],0.05915638009108532
[-4.5, -2.5, 0.0],0.057838688884194
[-4.5, -2.5, 0.5],0.05625782618258815
[-4.5, -2.5, 1.0],0.05447885850520325
[-4.5, -2.5, 1.5],0.052564899443328934
